date,url,title,contents,author,topic
2015-11-20,http://blog.neospeech.com/2015/11/20/warning-neospeech-voices-found-on-scam-site/,Warning: Do Not Download NeoSpeech Voices from This Scam Site,"We recently discovered that our text-to-speech voices are allegedly being offered on  . These are NOT legitimate versions of our voices and will cause harm to your computer. When we downloaded these voices, our anti-virus software detected 4 viruses just after the installation process was complete. Also, you may have noticed that this website claims to have a homepage, a blog and other useful elements but if you click on these buttons, they will lead you nowhere. Hence, it is our understanding that this is a scam and could cause serious harm to your computer if you try to download NeoSpeech voices from this website. Please take care. If you’d like to talk to us about any of our text-to-speech voices please feel free to fill out the   and one of our friendly sales team members will answer any questions you have.",neoadmin,6
2015-11-18,http://blog.neospeech.com/2015/11/18/day-life-forensic-speech-scientist/,A Day in the Life of a Forensic Speech ScientistWhat is Forensic Speech Science?Introducing Dominic Watt and How He Became a Forensic Speech ScientistThe Accent and Identity on the Scottish/English Border (AISEB) Project,"It isn’t everyday that you meet a Forensic Speech Scientist. Yes, a  . Dominic Watt is a senior lecturer of Forensic Speech Science at the University of York in England. Dominic, who is one of the world’s leading professionals in his field, has been working on a project called the  project, which examined the difference in the English spoken on either side of the Scottish/English border and the link between personal identity and accent. So, how does accent influence our first impressions of people? How does accent relate to national identity? Does this change along the border? Does the accent border follow the political border? These are just some of the things that Dominic and his incredible team explored. In today’s blog post we’ll explore what forensic speech science is and the life of a forensic speech scientist. We’ll dive into the AISEB project to discuss the findings and implications of this research and the interesting link between national identity and accent. i According to the  ,  . Forensic speech science enables certain linguists and speech scientists to provide evidence in legal proceedings. For example, a forensic speech scientist may be used as an expert witness in a case to determine if two brands names sound too similar. It is a beautiful combination of law, speech technology, linguistics and phonetics; think linguistics meets CSI. i After talking with Dominic for only a few minutes I could tell he loves what he does. Dominic had always been interested in language from a very young age. Like his parents, Dominic decided to study linguistics at university. He taught in the UK and Germany before coming back home to start a PhD in Phonetics. Then, Dominic was asked to be a part of a project that would change his career. His first case ended positively and began his career in forensic speech science. Dominic was intrigued and agreed to take on the case. We discussed this case for a little while and in the end, the two brands were deemed too similar and the second brand was ordered to make a change. After about 20 more minutes, he finished nicely with: One of the main things I wanted to talk to Dominic about was the  . This project was primarily run by a group of forensic speech scientists from the University of York, which included Dominic Watt. The AISEB project looked at one of the greatest concentration of linguistic features in the entire English speaking world – the Scottish/English border, which you can see below as a red dotted line. g Along the border, the national identity of inhabitants of towns on either side is rather complex. Many people consider themselves undoubtedly English while others are certain they are Scottish, and there are many who lie somewhere in the middle. Language plays a central role in how these people mark their identities, but before the AISEB project it was unclear which features of pronunciation marked ‘Scottishness’ and ‘Englishness’ and whether people with these features identified themselves with the nationality that their accent and pronunciation suggested. i The project also examined how closely the political border followed the linguistic border, how an accent affects a person’s perception of someone they don’t know, and the difference between the east and western side of the border in terms of strength of an accent. What follows are the main highlights from the interview I had with Dominic about the AISEB project. i He went on to describe the unusual history of Berwick-Upon-Tweed (often shortened to Berwick), with the following points being my favorite historical peculiarities: The AISEB team decided to look into Berwick, along with several other towns along the border and examine how such stark linguistic differences could exist and how they influence the identity of the people from those towns. p Dominic explained their methodology of visiting each of the towns along the border and asking the inhabitants a series of questions. These questions were designed to encourage participants to demonstrate their accent and pronunciation of different vowels and consonants to discover these fine-grain speech patterns.   He had a fantastic accent from my perspective, and although you can’t hear it, the R he is referring to is that typical Scottish R, which is very pronounced and distinctive. While I was impressed at the project’s ability to demonstrate these “ ” as Dominic called them, it was even more fascinating to hear about the project’s more unpredictable findings. For example, the AISEB project not only looked at differences between the north and south side of the border, but also between towns along the border at the western and eastern ends. On the North side of the border (in Scotland), they looked at Eyemouth and Gretna and on the South side of the border (In England) they examined Carlisle and Berwick-Upon-Tweed. Here you can see the Scottish/English border as a red dotted line with each of the areas examined highlighted in red. u He described how people from Gretna would often get told that they “don’t sound Scottish” or that they couldn’t possibly be from Scotland because of their rather English-sounding accent, despite Gretna being located in Scotland. On the other hand, people from Eyemouth sounded very clearly Scottish. Then we discussed the western side of the border more thoroughly, with Carlisle on the English side and Gretna on the Scottish side. He discussed two small towns on the border and the intense difference between the accents in each town. The towns are so close that “ ”, Dominic said. Everyone said to Dominic’s team that if you were on one side of the river, the accent was very Umbrian but on the other side it was clearly Scottish. He pointed out that this is particularly interesting when you realize that people are free to move between England and Scotland because they are both part of the United Kingdom. This means there is no legal reason why the Scottish people have to stay on one side and the English on the other, but they choose to do so. The AISEB team was intrigued by this and wanted to find out why this happened. Dominic and his team chose to run a series of experiments where they invited people to respond negatively or positively to short speech samples. These speech samples were deliberately chosen to evoke “Scottishness” or “Englishness”. Then the team asked the participants to discuss their view of the person who was speaking in the recorded audio. At one point, they asked the participants to identify whether one particular speech sample sounded Scottish or English and why.  j w They discovered that accent acted as a gatekeeper to a perception of a nationality. This was shown in first impressions, where a person would automatically assign traits to a new person depending on the accent they heard. If the accent they heard was Scottish, for example, they would expect that person to be a Scotland supporter, despite not knowing much about them at all. And when this perception of a person based on their accent did not match with their activities, people would get confused. e One of Dominic’s students, Georgina Brown, is developing an automatic accent classifier system. One of the uses of this is to be able to automatically discover if a person is from a certain country or region based on their accent. Georgina’s automatic accent classifier is an innovative use of speech technology, which could expand the realm of applications of forensic speech science. I am planning on interviewing Georgina in the near future and writing a post to share her interesting innovations with you, so stay tuned. o u Be honest, you were sold at linguistics meets CSI. I’d love to hear what you think – please email me at   if you have any questions or start a discussion in the comment section below. p e The data from the AISEB project can be used to aid in other researchers’ investigations upon application. If you’re interested in working with the AISEB project data, please contact  . If you’d like to learn more about forensic speech science, Dominic Watt, or the AISEB project, feel free to take a look at any of these resources: e If you’d like to learn more about NeoSpeech and our speech technology, feel free to check out the   here or fill out our   form and one of our friendly team members will be happy to help.",neoadmin,0
2015-06-08,http://blog.neospeech.com/2015/06/08/announcing-our-new-text-to-speech-blog/,Announcing our New Text to Speech Blog!,"This blog will explore advancements in the speech technology industry with a specific focus on   (TTS) technology and its applications. We aim to become a comprehensive resource for all speech technology ideas and improvements. Our first post will highlight how   can change lives. A young mute bride named Ashley shares her story with us and her mother explains how NeoSpeech’s TTS technology improved Ashley’s quality of life by allowing her to communicate freely with those around her. We look forward to bringing you this heartwarming story, along with many other exciting posts about TTS technology. If you have any ideas or stories you would like to share with us that could be featured on our blog, please feel free to contact us at",neoadmin,4
2015-11-25,http://blog.neospeech.com/2015/11/25/fccs-deadline-for-text-to-speech-is-approaching/,FCC’s Deadline for Text-to-Speech is Approaching: November 30th 2015,"Is your business ready for the FCC’s new Text-to-Speech rule? Are all your products easily accessible for people with disabilities? The deadline for compliance to the FCC’s Text-to-Speech rule is November 30 ! The Text-to-Speech rule, which is also known as the Audible Crawl rule, requires television broadcast stations and multi-channel video programming distributors (MVPDs) to enable all emergency information to be easily accessible to people with disabilities. This is part of Title 2 of the 21  Century Communications and Video Accessibility Act (CVAA). The CVAA was passed into law in 2010 to enable people with disabilities to use emerging technologies, such as smart phones, tablets, smart TVs and more. Many regulations within the CVAA have come into effect already, but the Text-to-Speech rule doesn’t come into effect until the end of this month. Are you prepared? d Effective November 30  2015, the FCC requires broadcasters and MVPDs to use “ To be clear, these regulations: d For example, if an episode of a popular television show is currently showing and a broadcaster displays an emergency weather update scrolling across the bottom of the screen, the emergency information must be accessible on a secondary audio stream. The broadcasters would also need to present an aural tone, usually a three second tone sound, on the main audio stream that alerts individuals that they can listen to the secondary audio steam and play the emergency information at least twice in full. d The FCC defines emergency information as   This includes: d However, the FCC is rather vague about what constitutes as emergency information, so we recommend implementing a secondary audio stream for all information that could be considered emergency information or contacting the FCC if you are unsure. d Definitely! Text-to-Speech takes all the hassle out of creating and maintaining a secondary audio stream. The whole system can be set up to run automatically, day and night, to ensure that your business and broadcasting is always up to standard. NeoSpeech’s Text-to-Speech is perfect for automatically and seamlessly providing audio emergency updates with high quality, human-like synthesized voices. We take all the hard work out of providing a secondary audio stream for your broadcasts. Contact our sales team through the Sales Inquiry page and they’ll be happy to help you implement a Text-to-Speech solution or answer any questions you have. d If you are unsure if your product or service has to comply with the CVAA’s regulations, you can   to discuss your business needs or contact us to discuss any questions you might have. To learn more, you can take a look at our in-depth articles on the CVAA below or you can   to see the Official Guide to the CVAA. 
 d d",neoadmin,4
2015-07-22,http://blog.neospeech.com/2015/07/22/buddy-the-in-home-robot-uses-text-to-speech/,Will Buddy be Your New Best Buddy? In-Home Companion Robot is on Its WayCustomize your Buddy with AppsArtificial Intelligence is the FutureNeoSpeech and Artificial Intelligence,"Blue Frog Robotics, a French technology start-up, is creating social robots that are designed to live in your home. Buddy, an in-home companion robot, is programmed to protect your home, assist with daily tasks and talk with members of your family. Who doesn’t want a little robot to do the vacuuming? d d But how could Buddy do the vacuuming? Buddy’s body is covered in sensors and cameras that allow it to detect objects on the floor and move around them. Buddy has a Butler Mode, in which it can fetch and clean objects. In Security Mode, Buddy will patrol the outside of your home for danger. Buddy can even be used as a calendar, keeping track of important dates and reminding you about them. In order to communicate with your family, Buddy uses Text-to-Speech (TTS) software. Buddy can wake you up in the morning, say hello, and can be instructed not to leave until you get up. Buddy can even be asked to tell a bedtime story to children. As a Text-to-Speech company, it is exciting to see TTS being incorporated into humanoid robots. We can’t wait to hear Buddy talk!   ,  Blue Frog Robotics is aiming to create a range of interesting apps that you can download to Buddy. Buddy can connect to your wireless internet to fully integrate into your home and enable the downloading of apps. Frack de Visme, the CFO of Blue Frog Robotics understands the importance of offering a range of entertaining and educational apps to consumers.   he said. Ever since the first sci-fi movie featuring a humanoid robot, humans have dreamed of creating companion robots. Buddy is the first step towards realizing that dream. Artificial Intelligence, or AI, is the future of Speech Technology as we develop robots that we can talk to and enable them to talk to us. Frank de Visme believes that “in five years many people will have personal robots”. We are looking forward to seeing if this comes true.   . Frank was designed for a very different purpose to Buddy. While Buddy is designed to help you in your daily life, Frank was designed to enable scientists to make cutting-edge scientific and medical advances. Frank can not only have a conversation with you using TTS, but he also has a working heart, arms, hands and much more. Frank even has a working pancreas. Many of Frank’s organs are prototypes for creating artificial organs for humans, which could change the course of a human life dramatically.   “What if an artificial heart can buy us more lifespan – what will a society like that look like?” asks Bertolt Meyer, the host of a documentary on Frank. “The heart is already being used in patients”. NeoSpeech’s VoiceText™ Text-to-Speech has also been successfully incorporated into other humanoid robots, primarily in Japan for the Japanese language. We look forward to seeing this market grow and to see the positive influence these advancements can make on human life. Want to learn more about our Text-to-Speech? Take a look at our   to see our TTS packages for software developers and personal users. Text-to-Speech has a huge range of applications and robotics is only one of them. Check out our   to discover the different ways in which our TTS can help you or your customers.   .",neoadmin,4
2015-07-08,http://blog.neospeech.com/2015/07/08/neospeech-voices-rank-1-and-2-in-voicedream-texttospeech-app/,NeoSpeech’s Voices Rank #1 and #2 in VoiceDream Text-to-Speech App,"We believe our voices are the best quality synthesized voices on the market  VoiceDream, a leading Text-to-Speech app for iPhones and iPads, offers a range of NeoSpeech’s voices as in-app purchases. The app offers voices from many of the world’s best Text-to-Speech providers, including NeoSpeech, Ivona and Acapela Group. Available in over 86 countries, it is said to be the most widely accessible Text-to-Speech app in the world.  As you can see in the picture below, our James and Paul voices are ranked #1 and #2 on the list. , including 4 of our US English voices (James, Paul, Julie and Kate) and our latest UK English voice (Bridget). NeoSpeech has the same number of Top Selling voices as Ivona and Acapela Group combined, who have 2 and 3 voices in the Top 10 list respectively. We have always differentiated ourselves as being the most human-like, natural, high quality voices available and it is great to see that our end-users think the same way. d You don’t have to take our word for it! Check out what some of the VoiceDream customers have to say about NeoSpeech’s voices.  by AviddReader  With this feature-rich app, reading is a pleasure. If one is listening, there is a wide selection of voices, including the human-sounding Kate and Paul from NeoSpeech.  ★★★★★  by Kyle122436  I have ADHD and this app is a life saver with easy audio converting for reading assignments. NeoSpeech voices are incredible.  ★★★★  by Joe2k4  I use this app a lot for book share I really enjoyed reading with Paul now because he’s one of my favorite voices. . We’d love to hear from you! Feel free to reach out to us at   and tell us your NeoSpeech story and what you think of our voices. VoiceDream is just one of the many ways in which our Text-to-Speech can be used. Take a look at our   page to see the full range of applications of our TTS software.",neoadmin,6
2015-06-26,http://blog.neospeech.com/2015/06/26/text-to-speech-changes-lives/,Text-to-Speech Changes Lives: How Ashley Found Her Voice,"At NeoSpeech, one of the most uplifting applications of   is to aid people with communication related disabilities – like Ashley. This is Ashley. Like any other young woman she has a job, a home and independence. She is an intelligent young woman with hopes and dreams. She has a loving family who want to communicate with her and let her communicate with them. Unlike other young women, Ashley drowned at the age of 3. After being officially dead for 1 hour and 40 minutes, Ashley was in a coma for 2 months. When she awoke, she had lost her ability to talk. Luckily, Ashley was still able to hear. But many people thought she was deaf because she cannot talk and had to use American Sign Language (ASL) to communicate. Ashley was placed in Special Ed classes and had to have an ASL interpreter with her throughout her schooling days. That was until Ashley’s mother, Cathy, discovered NeoSpeech’s text to speech technology.  Cathy explained to us. Using NeoSpeech’s Text to Speech software, Ashley was suddenly able to communicate with the world around her without relying on ASL. By simply typing in what she wanted to say and pressing a button, she could engage in a conversation with anyone, including her grandparents. Ashley even used NeoSpeech’s text to speech software to get married! The software allowed her to say her vows out loud to her husband, just as any young woman would.    NeoSpeech’s technology is not only useful for people who are mute but also for people with other communication disabilities.   Cathy said, describing NeoSpeech’s TTS technology. We are honored to have played such an important part in Ashley’s life and to aid her with her wedding. It is wonderful to see NeoSpeech changing the lives of the people in our community. If you would like to learn more about our products, check out our product page at   or our online cloud service at  . Also, please feel free to contact us at any time.  Do you have a story you would like to share with us? Please feel free to contact us at   we would love to hear about how you use NeoSpeech’s text-to-speech technology!",neoadmin,7
2015-07-14,http://blog.neospeech.com/2015/07/14/what-is-text-to-speech-and-how-does-it-work/,"What is Text-to-Speech and How Does It Work?Okay, but how does Text to Speech work?","Some of our readers are linguistic or software geniuses with a complete understanding of Text-to-Speech software. But some of you may be relatively new to this part of speech technology and you may have found yourself wondering,  d  TTS stands for   (also written as Text to Speech) – a form of speech synthesis that converts text into voice output. Text-To-Speech software basically takes the text you write and turns it into speech files that you can use. From text to speech – nice and simple! d  There are numerous ways you can create audio from text. At NeoSpeech, we use a process called  The process starts on both ends— voice database building language text processing —that meets in the middle to produce speech. But for purposes of understanding, we’re going to break down into a simple 6 step process to show you how we create such high quality speech. First, we choose a voice actor with a great sounding voice who is fluent in a certain language. Then we bring him or her in to talk with us – for hours and hours and hours. We record the voice actor saying a range of speech units, from whole sentences to syllables. These can be recipes, sports results, magazine articles or anything that lets us capture the natural sound of the actor’s voice. This covers examples of all the possible sounds in a given language.   Now that we have thousands of recorded sound files, we need to sort them out and organize them. The speech units are labeled and segmented by phones, syllables, morphemes, words, phrases, and sentences. These speech units are used to build a large voice database. The voice is now ready for you to use.   You sit down at your computer and open one of NeoSpeech’s products. You type in the text you want transformed to speech. From the language processing end, your text is normalized and broken down into phonetic sounds before going through a series of analyses to understand the structure of the sentences as well as to determine the context of the word for pronunciation. This is called Natural Language Processing. Through these processes, we are able to establish prosody—rhythm, stress, and intonation—and produce natural sounding speech.   This is where the Natural Language Processing (NLP) Part and the Voice Database come together to start producing speech. Once the NLP is complete, our software searches the voice database and chooses the speech units that best fit together to produce the sounds associated with your text. This is called Unit Selection (hence the name, Unit Selection Synthesis).   Voila! After a bit of technical processing, you have your new audio file with one of NeoSpeech’s top quality voices.   d We use USS because it is considered to produce The other main speech synthesis technique used today is called HTS (HTS based speech synthesis system). So, which one is better? Basically, it is a trade off of  . Using USS takes a lot of time to produce the TTS engine. We need many hours of voice recording from the actor and then hours of computer programming. It can take up to a year from start to finish to produce a truly high quality text-to-speech engine. Despite this, we believe USS is worth the wait. It produces much higher quality audio than HTS based synthesis, which only requires between 30 minutes and 3 hours of voice recording and takes much less time to produce a new TTS engine.   Want to learn more about speech synthesis techniques? Keep an eye out for our next blog post:  This is a more detailed analysis of HTS and USS and the pros and cons of each one.   .    Lastly, feel free to check out our   page to see what TTS options we have to offer.",neoadmin,6
2015-07-24,http://blog.neospeech.com/2015/07/24/stephen-hawkings-speech-system-is-free-and-open-source/,Intel releases Stephen Hawking’s Speech System as Free and Open SourceHow Stephen Hawking’s Speech System WorksWhy make this technology Open Source?Who could this technology help?Stephen Hawking’s Text-to-Speech,"Stephen Hawking, the world-renowned theoretical physicist, found his voice in 1997. It was at this time that he partnered selectively with Intel to create his unique computer system that allows him to communicate. And now, thanks to Intel, many more people with physical disabilities will be able to communicate too. Professor Hawking was diagnosed with Amyotrophic Lateral Sclerosis (ALS) at the age of 21, which slowly paralyzed him and rendered him to a wheelchair. As he lost the ability to use his muscles, it was uncertain if he would ever be able to communicate again. In 1997, Intel designed a speech computer system that was integrated into Professor Hawking’s wheelchair. Utilizing Text-to-Speech functionality, Stephen Hawking could express his brilliant thoughts and ideas. The source code and programming code for Stephen Hawking’s speech technology have been closely guarded secrets by the proprietary laws forged by Intel in 1997 – until now. Yesterday, in an   Stephen Hawking’s Speech System is comprised of 3 main parts: 
Every time Professor Hawking moves his cheek, the infrared sensor on his glasses senses his movement and triggers a signal that goes to a software platform. The software platform allows him to do a range of tasks, such as using a virtual keyboard interface or moving a mouse. Once he has typed something he would like to be announced, the Text-to-Speech (TTS) software converts the text into audible speech in his iconic voice. By making this technology open source, anyone with a computer, motivation and an idea can make improvements. Prior to releasing the technology as open source, an inventor that is not associated with Intel would have to design the speech computer platform from scratch. Now, with all of Intel’s hard work out in the open for all to see, small improvements to the technology can be made without having to start again. This should increase the rate of improvement of the software and hardware, which will result in better quality and more accessible technology. People can now design accompanying software programs that can be added to the existing software or take the current design and create something more efficient or effective. This opens a world of possibilities for those with physical disabilities, especially those with ALS. Over three million people are affected by Motor Neuron Disease and Quadriplegia throughout the world. This technology could be adapted to allow many of them to communicate. Different functions can be activated by touch, blinking, eyebrow movements and other subtleties that can sensed by an infrared sensor.   . In 2004, Stephen Hawking chose NeoSpeech to produce his new voice. Using our VoiceText™ Text-to-Speech Software, Professor Hawking could communicate clearly with the outside world.   .  Since then, there have been vast improvements in TTS technology, but we are looking forward to seeing the exciting developments that come out of making Professor Hawking’s speech system open source. Are you excited to see the developments that come from making this technology open source? Do you know anyone who is working on speech technology project? We’d love to hear all about it! Contact    .",neoadmin,3
2015-08-19,http://blog.neospeech.com/2015/08/19/neospeech-text-to-speech-and-feeding-forward/,Can Text-to-Speech be used to End Hunger? NeoSpeech partners with Feeding Forward to realize this dreamIntroducing Feeding ForwardWhat part does NeoSpeech’s Text-to-Speech play?How does this help Feeding Forward?Learn More,"At NeoSpeech, we believe we have a duty to help those in need, both locally and nationally. Earlier in the year, we announced our partnership with the Military Freedom Fund, providing them with free Text-to-Speech software to help recognize the bravery of American soldiers and veterans. Now, our Text-to-Speech (TTS) software is being used to help provide meals to the hungry people of the Bay Area. The unfortunate truth is that 1 in 6 Americans do not know where their next meal is going to come from. Meanwhile, companies all around the USA are offering their employees meals, many of which go to waste. So, how can we make sure that food doesn’t go to waste? This is where NeoSpeech and Feeding Forward step in. Feeding Forward is a non-profit that takes excess food from donor companies, and with the help of our Text-to-Speech, delivers it to shelters and other recipient organizations in the Bay Area. They make it as easy as possible for you to donate food using their mobile app and will send you pictures of the positive difference you have made to people’s lives once the food has been delivered. Prior to this partnership, Feeding Forward had to call every shelter individually to announce that they had food available, which took up a lot of time and resources. Now, they can inform multiple shelters at once using high quality, dynamic text-to-speech solutions from NeoSpeech. Interestingly, one of Feeding Forward’s biggest challenges is giving away the food they receive. There are numerous government regulations about what food can be provided to which shelters, along with individual rules and regulations from the recipient organizations themselves. Some recipients will only accept food if it is gluten free or if it is delivered between certain hours, for example. Feeding Forward uses an algorithm to determine which shelter is most likely to accept the food they have been offered within a given timeframe and geographic area. NeoSpeech’s Text-to-Speech then automatically calls the best suited recipient organization and informs them of the specifics of the food and delivery time. Each phone call is personalized using NeoSpeech’s dynamic TTS. If the recipient organization rejects the food, the next best recipient organization is automatically called until an accepting host will take the food. Having free access to our TTS software has multiple positive effects on Feeding Forward: We had a chance to sit down with Reece Soltani, the Director of Strategic Initiatives at Feeding Forward to discuss the partnership and the opportunities that it opens up. “NeoSpeech is an integral part of our operations” says Soltani.  “Their software has allowed us to keep up with demand efficiently, expand beyond our staffing capacity through their language options to serve more communities in need, and engage our various stakeholders professionally.” Our Text-to-Speech has so many applications, from IVR (Interactive Voice Response) and CTI (Computer Telephony Integration) to e-learning platforms and more. As this article shows, our TTS can even be used to help feed the hungry!       .",neoadmin,5
2015-08-31,http://blog.neospeech.com/2015/08/31/male-canadian-french-voice-coming-soon/,"Leo, Our First Male Canadian French Voice – Coming Soon!So, tell me more about Leo’s VoiceChloe, our Female Canadian French VoiceHow long did it take to create these synthesized voices?","We are excited to announce the release of our first Male Canadian French voice, Leo, over the next few months! Leo joins the NeoSpeech team alongside Chloe, our female Canadian French voice. Together, they make an impressive team. Leo is so new that he is not even a demo on our website yet. But we couldn’t wait to let you know!  Leo’s voice has already been added to our Windows Text-to-Speech Engine packages. In October, we will have Leo’s voice available in our Text-to-Speech (TTS) Sever and Linux packages. In November, we aim to have a working demo on our website so that you can try Leo’s voice for free. In late November and December, we will be releasing iOS and Android compatible versions of Leo’s voice. By the end of the year, Leo’s voice will be fully available in all our products. f     f Leo’s voice is beautifully smooth with all the allure of a French accent. He has the ideal balance of a friendly and professional tone, which makes him perfect for IVR (Interactive Voice Response) and CTI (Computer Telephony Integration). Alternatively, Leo would make a brilliant personal voice, if you are looking for a new male French voice or just want to hear how fantastic Canadian French can sound as Leo reads your latest essay out loud. Leo can handle any text, long or short, with ease. As if his voice wasn’t enough to pull you in, Leo comes with a comprehensive customizable dictionary that enables you to customize the way he says certain words or phrases. This allows you to add industry-specific jargon or slang to your audio or add emphasis on certain sections of your sentence. This is a pretty cool feature, if we do say so ourselves. NeoSpeech introduced our first Canadian French voice, Chloe, in late 2012. While Chloe has done an excellent job of catering to our French market, we thought it was time to give her a male counterpart to offer a full range of Canadian French options. Chloe’s voice is very clear and comforting, making her ideal for e-learning applications. She would be especially well-suited to language learning and translation platforms where a precise yet friendly voice is required.   . Leo and Chloe are both USS (Unit Selection Synthesis) based synthesized voices; a technique which is known for producing the highest quality text-to-speech voices. After a year of hard work, NeoSpeech’s speech engineers are proud to be able to offer some of the highest quality Canadian French TTS voices available on the market. To us, this year is a worthwhile investment as we strive to produce consistently excellent quality and smooth synthesized voices.   h     f Are you interested in adding Leo’s voice to your next application or using him as a personal voice? Email us at   to get put on the list and emailed as soon as the Leo voice becomes available in your preferred package!       .",neoadmin,6
2015-08-24,http://blog.neospeech.com/2015/08/24/which-speech-synthesis-technique-is-better/,"HTS vs. USS: Which Speech Synthesis Technique is Better?
","By now you probably know about Text-to-Speech and how it works (if not, feel free to check out our What is Text-to-Speech and How Does it Work post to learn more). You also know that there are 2 main types of speech synthesis techniques – HTS (HMM based speech system) and USS (Unit Selection Synthesis). So, the next big question on everyone’s mind is  Here at NeoSpeech, we use USS because it is considered to produce the most natural sounding synthesized speech. But HTS has its merits too, such as a much shorter recording time and a smaller database. Let’s dive into examining these two techniques to find out the pros and cons of each one and help answer the question:  Let’s start with USS. As I said before, USS produces . This means that USS produces synthesized voices that sound the most human-like, the most realistic, and the most pleasant to listen to. This is the main reason that NeoSpeech uses USS – because no one wants to listen to a robotic voice that sounds like it is from an 80’s movie! In basic terms, USS involves inviting the voice actor in, recording hours and hours of audio, categorizing the actor’s speech into linguistic segments (e.g. words, phrases, and morphemes) and then putting all this information into a huge database. Our Text-to-Speech engine can then search this database for speech units that match the text you’ve typed in, concatenate them together and produce your audio file. . Let’s take a look at the main advantages and disadvantages of USS to get a grasp on whether this technique is the best approach for speech synthesis or if its main competitor, HTS, would win the fight. Great! Now we know a bit more about the pros and cons of USS, but what about its competitor, HTS? What does HTS bring to the table? HMM based speech synthesis system (also known as HTS) is a totally different ball game. HMM is a statistical parametric synthesis technique. The model is described as being parametric because it describes the speech using specific parameters, which is different to USS that uses stored speech segments. The statistical part comes in as the parameters are described, such as the mean and probability density. For those of you who are not majoring in linguistics or statistics,  , which the computer believes to be as similar as possible to the text you have written. All speech synthesis requires voice recordings from an actor, but HTS synthesis requires only 2-3 hours of recorded voice to be able to create a Text-to-Speech engine (compared to at least 20 hours for USS). The voice actor records 2-3 hours’ worth of speech. A database is developed that holds all the speech units from that voice actor. Then, the TTS engine is asked to turn text into speech. The HTS engine will then search and choose the most relevant statistical model to the text where statistical models were previously programmed through learning. The TTS engine finally uses the most correct statistical model to generate a synthetic audio file. Once again, let’s take a look at some of the pros and cons of HTS so we can gain the knowledge needed to decide if HTS or USS is the king of speech synthesis.   So, which one is better?  USS takes a lot of time – hours and hours of recording the voice actor’s speech and then hours and hours of computer programming. It can take several months or even a year to produce a truly high quality Text-To-Speech engine. However, it produces higher quality audio than HTS based synthesis. The HTS development process can be faster and cheaper than USS but the TTS engine requires more computation with more data quantity to process. In other words, it generally requires more computing resources, resulting in slower data processing than USS. 
 In short, the answer is that  . If you want to develop a high quality text-to-speech engine with a voice that is smooth, natural and human-like then choose USS. But if you want to produce a TTS engine quickly and cheaply, then choose HTS. Regardless of which speech algorithm we choose at NeoSpeech, we focus on high quality, natural sounding voices by realizing the best of the algorithms through our long R&D experiences and practices. NeoSpeech is now developing HTS-based emotional voices, speaker adaptation, and other applications. Leveraging our experiences and expertise, we are very close to releasing emotional voices. Stay tuned.  Looking to become a speech synthesis expert? Take a look at some of these academic articles on speech synthesis techniques:",neoadmin,6
